Gemcitabine Dosage (nM), Replicate, Time (hr), Organoid ID, Masked fluorescence, Area, Circularity
30,2,4,28,1548,1836,0.876202
30,2,4,29,695,724,0.788024
30,2,4,30,3473,3188,0.825728
30,2,4,31,1186,1112,0.656057
30,2,4,35,2282,2172,0.808840
30,2,4,36,716,992,0.852023
30,2,4,39,533,620,0.736360
30,2,4,40,5978,4952,0.854060
30,2,4,41,365,488,0.815975
30,2,4,42,624,764,0.885704
30,2,4,43,355,416,0.867091
30,2,4,44,389,412,0.862913
30,2,4,45,476,528,0.864590
30,2,4,46,332,412,0.832945
30,2,4,47,1444,1522,0.823977
30,2,4,48,3888,3108,0.770784
30,2,8,1,1100,1236,0.835795
30,2,8,2,6980,6140,0.846988
30,2,8,3,5897,6384,0.734248
30,2,8,4,4392,4012,0.849788
30,2,8,5,1685,1956,0.881075
30,2,8,6,844,988,0.856374
30,2,8,7,1947,2288,0.848495
30,2,8,8,5071,5604,0.749434
30,2,8,9,1993,2280,0.867219
30,2,8,10,2241,2596,0.829505
30,2,8,11,1396,1568,0.804759
30,2,8,12,898,1220,0.882624
30,2,8,13,1131,1232,0.886954
30,2,8,14,382,444,0.856474
30,2,8,15,2331,2732,0.849617
30,2,8,16,5693,6876,0.851296
30,2,8,17,7517,6912,0.854371
30,2,8,18,4424,5412,0.794017
30,2,8,21,1192,1300,0.857160
30,2,8,22,879,956,0.880681
30,2,8,23,340,400,0.881985
30,2,8,24,3204,3352,0.869344
30,2,8,27,718,956,0.876555
30,2,8,28,1420,1696,0.876665
30,2,8,31,540,604,0.876604
30,2,8,34,337,400,0.880106
30,2,8,35,2373,2196,0.775080
30,2,8,36,773,1060,0.871338
30,2,8,38,512,636,0.679702
30,2,8,39,644,756,0.849039
30,2,8,40,4478,3812,0.834241
30,2,8,41,617,820,0.827798
30,2,8,42,838,980,0.865057
30,2,8,47,1633,1722,0.861412
30,2,8,48,3109,2300,0.504181
30,2,8,49,2855,2512,0.830073
30,2,8,50,619,722,0.881622
30,2,12,1,1696,1776,0.852771
30,2,12,2,15374,14396,0.563592
30,2,12,4,5802,4990,0.811606
30,2,12,5,2037,2248,0.855664
30,2,12,7,2067,2296,0.839831
30,2,12,8,7530,7816,0.821623
30,2,12,9,2067,1996,0.876113
30,2,12,10,2987,3044,0.867606
30,2,12,11,1461,1528,0.829695
30,2,12,12,1888,2456,0.704615
30,2,12,13,1480,1556,0.866615
30,2,12,15,2608,2880,0.825090
30,2,12,16,6468,7256,0.851464
30,2,12,17,8415,7624,0.857115
30,2,12,18,4582,4892,0.822913
30,2,12,21,1509,1564,0.840633
30,2,12,22,1219,1280,0.896580
30,2,12,23,407,448,0.889160
30,2,12,24,3403,3336,0.886305
30,2,12,27,537,684,0.888169
30,2,12,28,2634,2988,0.651191
30,2,12,29,1191,1140,0.809976
30,2,12,31,424,432,0.873138
30,2,12,34,411,456,0.844591
30,2,12,35,2343,1932,0.626848
30,2,12,39,611,716,0.793589
30,2,12,40,5773,4932,0.846947
30,2,12,41,676,844,0.809551
30,2,12,42,924,952,0.859308
30,2,12,47,1786,1758,0.844445
30,2,12,49,3421,2828,0.793536
30,2,12,50,789,878,0.883649
30,2,12,51,332,400,0.881985
30,2,16,1,1654,1692,0.878721
30,2,16,2,9730,8800,0.817339
30,2,16,3,7670,7668,0.774449
30,2,16,4,6657,5812,0.838964
30,2,16,5,1980,1968,0.871115
30,2,16,7,2409,2684,0.866936
30,2,16,8,8345,8624,0.822450
30,2,16,9,2574,2288,0.857072
30,2,16,10,2691,2424,0.826832
30,2,16,11,2522,2684,0.745870
30,2,16,12,2145,2780,0.827609
30,2,16,13,1407,1384,0.879533
30,2,16,15,2147,2384,0.797318
30,2,16,16,5566,5904,0.860034
30,2,16,17,8450,8000,0.822611
30,2,16,18,5370,5680,0.764930
30,2,16,19,705,688,0.848164
30,2,16,21,1941,2016,0.871674
30,2,16,22,1356,1448,0.872941
30,2,16,23,524,576,0.888086
30,2,16,24,3394,3208,0.710735
30,2,16,27,717,904,0.877548
30,2,16,28,3266,3748,0.731603
30,2,16,29,590,548,0.822684
30,2,16,35,3517,2660,0.807814
30,2,16,39,767,900,0.842126
30,2,16,40,8792,6876,0.738653
30,2,16,41,1180,1452,0.760159
30,2,16,42,1252,1132,0.871404
30,2,16,43,464,512,0.852943
30,2,16,47,2087,2108,0.861418
30,2,16,50,790,876,0.856796
30,2,20,1,1917,1872,0.844592
30,2,20,2,9719,7800,0.816714
30,2,20,3,8536,8028,0.776981
30,2,20,4,7896,6376,0.846120
30,2,20,5,2205,1924,0.876725
30,2,20,7,3230,3452,0.855957
30,2,20,8,8903,8688,0.811650
30,2,20,9,2715,2396,0.850239
30,2,20,10,3651,3012,0.847987
30,2,20,11,2905,2928,0.829829
30,2,20,12,1913,2340,0.848138
30,2,20,13,1908,1692,0.866120
30,2,20,15,1582,1680,0.864289
30,2,20,16,7071,6772,0.830236
30,2,20,17,10880,8808,0.828044
30,2,20,18,4722,3580,0.833747
30,2,20,21,1552,1540,0.846411
30,2,20,22,1475,1492,0.866009
30,2,20,24,3544,2564,0.861924
30,2,20,27,734,888,0.848782
30,2,20,28,3456,3808,0.770110
30,2,20,35,4189,2956,0.812692
30,2,20,39,1259,1296,0.883430
30,2,20,40,10407,7460,0.859679
30,2,20,41,1445,1672,0.759426
30,2,20,42,1344,1096,0.842574
30,2,20,43,977,1040,0.848709
30,2,20,46,674,600,0.831281
30,2,20,47,2420,2224,0.828959
30,2,20,50,769,816,0.877070
30,2,20,52,418,400,0.850253
30,2,24,1,1988,1972,0.873661
30,2,24,2,8223,5532,0.820873
30,2,24,3,7297,6084,0.765520
30,2,24,4,6634,5220,0.851224
30,2,24,5,2988,2780,0.704902
30,2,24,7,3181,3536,0.863369
30,2,24,8,7647,7364,0.764007
30,2,24,9,2669,2744,0.859361
30,2,24,10,4323,3624,0.834778
30,2,24,11,2834,2950,0.788476
30,2,24,12,2341,2984,0.844668
30,2,24,13,1775,1516,0.859818
30,2,24,15,1822,1924,0.807041
30,2,24,16,5843,4956,0.839908
30,2,24,17,11231,8932,0.847380
30,2,24,18,5121,3700,0.844287
30,2,24,19,1238,1176,0.854381
30,2,24,20,979,1144,0.858275
30,2,24,21,2054,2080,0.856911
30,2,24,22,1356,1388,0.873974
30,2,24,23,422,456,0.846884
30,2,24,24,3413,2396,0.842689
30,2,24,27,628,776,0.891251
30,2,24,28,2763,3136,0.807824
30,2,24,29,983,896,0.830947
30,2,24,30,2540,1728,0.736489
30,2,24,35,3642,2528,0.827087
30,2,24,39,1340,1408,0.886532
30,2,24,40,9790,6648,0.867124
30,2,24,41,641,560,0.723354
30,2,24,42,1281,1168,0.832498
30,2,24,43,725,740,0.854362
30,2,24,46,710,564,0.776232
30,2,24,47,2631,2188,0.802997
30,2,24,48,2286,2300,0.667641
30,2,24,50,1007,1122,0.852075
30,2,24,51,496,592,0.872998
30,2,24,53,395,512,0.767904
30,2,24,54,969,432,0.844821
30,2,24,55,444,416,0.867091
30,2,28,1,2114,1808,0.863306
30,2,28,2,9627,5344,0.824779
30,2,28,3,9697,6664,0.631610
30,2,28,4,7656,5180,0.841206
30,2,28,5,3933,3116,0.747938
30,2,28,7,1756,1732,0.836547
30,2,28,8,6981,6100,0.803019
30,2,28,9,3260,3340,0.851607
30,2,28,10,5191,3928,0.847258
30,2,28,11,2862,2666,0.837043
30,2,28,12,2149,2572,0.850032
30,2,28,13,1661,1260,0.875665
30,2,28,16,8353,5620,0.707838
30,2,28,17,12109,7280,0.785420
30,2,28,18,7878,5480,0.752758
30,2,28,19,1318,1180,0.840145
30,2,28,20,651,752,0.804258
30,2,28,22,1343,1280,0.885139
30,2,28,23,430,420,0.859178
30,2,28,24,5439,3092,0.844194
30,2,28,27,614,728,0.828428
30,2,28,28,2486,2624,0.874709
30,2,28,29,1598,1392,0.859152
30,2,28,35,4356,2696,0.840148
30,2,28,39,616,480,0.732401
30,2,28,40,11107,7068,0.860358
30,2,28,42,1554,1420,0.852094
30,2,28,43,881,836,0.838180
30,2,28,46,998,668,0.801690
30,2,28,47,2838,2072,0.825689
30,2,28,48,1729,1596,0.781632
30,2,28,51,395,452,0.917504
30,2,28,53,1634,1836,0.742146
30,2,28,54,1121,456,0.862180
30,2,28,55,532,500,0.896835
30,2,28,56,2124,1996,0.868155
30,2,28,57,861,860,0.880682
30,2,28,58,704,680,0.805233
30,2,32,1,2904,2372,0.870087
30,2,32,2,10008,4712,0.775672
30,2,32,3,10851,6282,0.628667
30,2,32,4,6899,3742,0.862819
30,2,32,5,4010,2528,0.716552
30,2,32,7,1902,1724,0.859827
30,2,32,8,8837,7248,0.754311
30,2,32,9,3353,3520,0.851794
30,2,32,10,4696,3096,0.822988
30,2,32,11,2978,2598,0.819183
30,2,32,12,1957,2092,0.866994
30,2,32,13,2800,1608,0.858775
30,2,32,16,7405,3964,0.814396
30,2,32,17,12571,6112,0.722771
30,2,32,18,8472,5556,0.714563
30,2,32,19,943,684,0.864738
30,2,32,21,1405,1244,0.839461
30,2,32,22,1208,1096,0.868588
30,2,32,24,6133,2584,0.853684
30,2,32,27,674,628,0.836385
30,2,32,28,2304,2336,0.865266
30,2,32,35,4670,2512,0.809441
30,2,32,40,11140,5892,0.851019
30,2,32,42,1874,1464,0.832061
30,2,32,43,1160,940,0.821159
30,2,32,46,1463,796,0.829116
30,2,32,47,2666,1694,0.819619
30,2,32,51,415,460,0.875930
30,2,32,52,1484,1328,0.866755
30,2,32,53,1583,1768,0.700643
30,2,32,54,1055,432,0.820494
30,2,32,55,478,460,0.871769
30,2,32,57,839,800,0.840556
30,2,32,59,1438,832,0.848865
30,2,32,60,2427,2024,0.815353
30,2,36,1,3273,2580,0.872267
30,2,36,2,11532,4892,0.653024
30,2,36,3,10063,4732,0.793023
30,2,36,4,8147,4130,0.855946
30,2,36,5,4923,2616,0.779840
30,2,36,7,2634,2316,0.874807
30,2,36,8,7378,5308,0.631954
30,2,36,9,2846,2944,0.850757
30,2,36,10,4607,1872,0.772018
30,2,36,11,2253,1720,0.775828
30,2,36,12,2071,2042,0.855460
30,2,36,13,3473,1536,0.764750
30,2,36,16,9713,4700,0.708128
30,2,36,17,15655,6256,0.648787
30,2,36,18,7386,3688,0.808111
30,2,36,19,1439,1084,0.863820
30,2,36,21,927,752,0.807023
30,2,36,22,1149,964,0.861902
30,2,36,23,527,440,0.828056
30,2,36,24,6621,2420,0.841411
30,2,36,27,1172,952,0.791935
30,2,36,28,865,596,0.814797
30,2,36,35,3590,1644,0.769280
30,2,36,40,12698,5932,0.866995
30,2,36,42,1549,1220,0.741688
30,2,36,43,1180,752,0.851133
30,2,36,46,1338,672,0.865189
30,2,36,47,4586,2310,0.856113
30,2,36,48,3758,2432,0.865385
30,2,36,50,972,768,0.822391
30,2,36,53,1026,1144,0.634686
30,2,36,54,972,428,0.863094
30,2,36,55,449,412,0.838632
30,2,36,57,713,632,0.871880
30,2,36,59,2200,1156,0.824890
30,2,36,61,2011,1448,0.806541
30,2,40,1,3060,2136,0.856948
30,2,40,2,11416,4156,0.815814
30,2,40,3,14352,5180,0.762646
30,2,40,4,8587,3986,0.811241
30,2,40,5,3976,1704,0.637144
30,2,40,7,2584,2036,0.876328
30,2,40,8,4438,2396,0.799955
30,2,40,9,2373,2236,0.864761
30,2,40,10,4232,1456,0.752436
30,2,40,11,2294,1518,0.842102
30,2,40,12,2751,2784,0.871305
30,2,40,13,3087,1212,0.643879
30,2,40,16,8384,3360,0.518901
30,2,40,17,20921,7036,0.743330
30,2,40,18,10367,4616,0.736408
30,2,40,19,1392,952,0.874719
30,2,40,22,918,640,0.849021
30,2,40,24,4951,1376,0.708231
30,2,40,27,722,536,0.793291
30,2,40,28,1968,1296,0.799110
30,2,40,35,3904,1404,0.784313
30,2,40,40,13555,5092,0.850085
30,2,40,42,1149,932,0.870756
30,2,40,46,1859,744,0.820329
30,2,40,47,2791,1010,0.790440
30,2,40,48,4143,2320,0.830195
30,2,40,50,1172,828,0.830183
30,2,40,55,526,448,0.864429
30,2,40,59,2545,1000,0.778789
30,2,44,1,2746,1656,0.801370
30,2,44,3,33053,10584,0.610975
30,2,44,4,11992,4436,0.845043
30,2,44,5,4779,1748,0.707692
30,2,44,8,4269,1868,0.513920
30,2,44,10,5597,1760,0.833493
30,2,44,11,3257,1952,0.808695
30,2,44,12,2849,2610,0.825079
30,2,44,13,4105,1328,0.766217
30,2,44,16,1724,548,0.744547
30,2,44,17,4398,1184,0.823547
30,2,44,18,11611,3752,0.674589
30,2,44,19,1360,968,0.862529
30,2,44,22,1242,692,0.868391
30,2,44,23,636,504,0.872494
30,2,44,24,5647,1528,0.800128
30,2,44,28,2398,1292,0.822752
30,2,44,35,2577,844,0.802791
30,2,44,40,16214,4796,0.837226
30,2,44,42,1210,1064,0.855814
30,2,44,46,1783,720,0.848969
30,2,44,48,3467,1620,0.804163
30,2,44,52,1453,1096,0.867487
30,2,44,56,1794,1020,0.652169
30,2,44,59,2632,860,0.806682
30,2,44,62,1985,824,0.672944
30,2,44,63,2202,844,0.717535
30,2,48,1,2466,1364,0.664537
30,2,48,3,36656,10308,0.605332
30,2,48,4,14196,4738,0.820280
30,2,48,5,1080,552,0.819528
30,2,48,8,1111,424,0.756762
30,2,48,9,1594,1132,0.875150
30,2,48,10,7221,1972,0.826668
30,2,48,11,3670,1882,0.827512
30,2,48,12,2783,2328,0.815759
30,2,48,13,5169,1572,0.832793
30,2,48,17,6712,1924,0.803168
30,2,48,18,13981,3956,0.714110
30,2,48,19,1342,756,0.842956
30,2,48,22,1736,820,0.842721
30,2,48,23,658,480,0.907765
30,2,48,27,660,460,0.798522
30,2,48,28,2488,1136,0.816764
30,2,48,35,1908,560,0.672725
30,2,48,40,20700,4804,0.834590
30,2,48,42,1263,1076,0.863273
30,2,48,46,2179,660,0.882352
30,2,48,48,4778,2028,0.850963
30,2,48,50,873,476,0.719745
30,2,48,52,1389,996,0.891751
30,2,48,56,2820,1364,0.727294
30,2,48,59,2619,756,0.853394
30,2,48,60,6001,2836,0.834111
30,2,48,63,2528,900,0.819957
30,2,48,64,1372,756,0.881055
30,2,52,3,41760,11048,0.608439
30,2,52,4,15102,4684,0.809873
30,2,52,8,3440,1096,0.514764
30,2,52,9,1793,812,0.845621
30,2,52,10,7553,1932,0.812936
30,2,52,11,4385,2038,0.809305
30,2,52,12,2906,2340,0.855575
30,2,52,13,5483,1560,0.838695
30,2,52,17,6743,1704,0.753576
30,2,52,18,18293,5144,0.726160
30,2,52,19,1799,928,0.859596
30,2,52,22,2135,852,0.812924
30,2,52,23,694,476,0.903974
30,2,52,24,4890,1248,0.672364
30,2,52,27,943,616,0.608761
30,2,52,28,2893,1144,0.779736
30,2,52,35,3047,804,0.653827
30,2,52,40,26237,5212,0.845831
30,2,52,42,1459,960,0.831373
30,2,52,48,4332,1816,0.848620
30,2,52,50,1327,648,0.791278
30,2,52,52,1657,1052,0.853592
30,2,52,53,700,528,0.804794
30,2,52,56,2419,940,0.546593
30,2,52,59,2896,756,0.814770
30,2,52,60,6399,2736,0.769992
30,2,52,63,4055,1480,0.827673
30,2,52,64,1094,596,0.853004
30,2,56,2,1597,436,0.758187
30,2,56,3,29951,6740,0.620849
30,2,56,4,17589,4804,0.805434
30,2,56,7,1792,920,0.502885
30,2,56,8,6011,1684,0.603049
30,2,56,9,2735,1092,0.832582
30,2,56,10,8574,2000,0.810210
30,2,56,11,5721,2192,0.813923
30,2,56,12,2950,2004,0.693764
30,2,56,13,6019,1556,0.825678
30,2,56,17,12006,2784,0.568302
30,2,56,18,21656,6184,0.770171
30,2,56,19,2321,1124,0.837717
30,2,56,22,2181,748,0.815611
30,2,56,23,936,624,0.867800
30,2,56,27,1611,968,0.833747
30,2,56,28,3911,1428,0.790988
30,2,56,35,4594,1132,0.537290
30,2,56,40,30117,5296,0.846067
30,2,56,42,2164,1272,0.833426
30,2,56,48,5839,2252,0.824293
30,2,56,50,1201,532,0.799377
30,2,56,52,1919,1136,0.819648
30,2,56,53,903,620,0.865014
30,2,56,56,4828,1740,0.751871
30,2,56,59,3444,872,0.849093
30,2,56,60,7073,2980,0.660257
30,2,56,64,1186,568,0.821278
30,2,60,3,43122,10372,0.552538
30,2,60,4,15798,3846,0.819615
30,2,60,9,2846,1056,0.858948
30,2,60,10,7754,1876,0.823595
30,2,60,11,5670,2058,0.840090
30,2,60,12,1803,1052,0.799735
30,2,60,13,5497,1428,0.829324
30,2,60,17,6427,1764,0.681409
30,2,60,18,20696,5812,0.795700
30,2,60,19,2179,1012,0.789322
30,2,60,22,1819,628,0.804259
30,2,60,23,704,476,0.903974
30,2,60,27,1028,660,0.485455
30,2,60,28,3753,1384,0.798373
30,2,60,40,28473,5104,0.833322
30,2,60,42,2287,1296,0.840302
30,2,60,52,1768,960,0.862911
30,2,60,56,3611,1232,0.721914
30,2,60,59,3387,896,0.849768
30,2,60,64,851,408,0.858713
30,2,64,3,27687,6000,0.729962
30,2,64,4,18023,4068,0.641210
30,2,64,9,2853,872,0.813373
30,2,64,10,8390,1900,0.830693
30,2,64,11,5569,1872,0.702510
30,2,64,12,1159,476,0.730525
30,2,64,13,5255,1372,0.800929
30,2,64,17,11185,2548,0.612332
30,2,64,18,16809,3728,0.854404
30,2,64,22,1675,536,0.770935
30,2,64,23,736,432,0.852923
30,2,64,28,4199,1460,0.798658
30,2,64,40,31059,5064,0.854884
30,2,64,42,1670,776,0.722391
30,2,64,52,1207,636,0.851083
30,2,64,56,4802,1496,0.742062
30,2,64,59,3184,848,0.854052
30,2,64,64,1044,460,0.860214
30,2,64,65,1387,954,0.740100
30,2,68,3,40304,8748,0.549776
30,2,68,4,20396,5174,0.821299
30,2,68,7,1481,604,0.642833
30,2,68,9,3112,960,0.837714
30,2,68,10,8829,2016,0.848442
30,2,68,11,705,392,0.685033
30,2,68,12,2299,924,0.843830
30,2,68,13,5674,1572,0.831103
30,2,68,17,35449,8020,0.740852
30,2,68,18,18218,4184,0.821699
30,2,68,19,2467,988,0.709981
30,2,68,22,2085,624,0.807752
30,2,68,23,624,408,0.854469
30,2,68,24,9722,2064,0.773967
30,2,68,28,4223,1496,0.773832
30,2,68,40,33140,5432,0.846902
30,2,68,42,1666,856,0.797117
30,2,68,50,1041,432,0.742638
30,2,68,56,4736,1468,0.758000
30,2,68,59,3252,868,0.834763
30,2,68,64,1439,624,0.852524
30,2,68,66,964,416,0.785538
30,2,68,67,6241,1876,0.719165
30,2,68,68,3471,940,0.663645
30,2,72,3,8647,1708,0.758760
30,2,72,4,21106,5016,0.826380
30,2,72,9,2837,792,0.849362
30,2,72,10,8550,1828,0.815553
30,2,72,11,2069,538,0.697157
30,2,72,12,2107,724,0.848188
30,2,72,13,5538,1492,0.830157
30,2,72,17,32640,7024,0.704552
30,2,72,18,17433,3916,0.843527
30,2,72,19,2774,1088,0.758719
30,2,72,22,2149,648,0.828865
30,2,72,28,4052,1328,0.776546
30,2,72,40,32606,5124,0.857029
30,2,72,42,1853,800,0.729969
30,2,72,56,4333,1260,0.758291
30,2,72,59,2725,732,0.798494
30,2,72,61,27089,5540,0.783051
30,2,72,64,1008,416,0.867091
30,3,0,1,5351,6364,0.853415
30,3,0,2,8886,11040,0.749485
30,3,0,3,10407,12378,0.755594
30,3,0,4,2070,2468,0.744424
30,3,0,5,1786,2040,0.872072
30,3,0,6,14414,16008,0.834140
30,3,0,7,1044,1264,0.863576
30,3,0,8,1570,1852,0.865884
30,3,0,9,2192,2244,0.886827
30,3,0,10,2408,2900,0.867395
30,3,0,11,1944,2260,0.844012
30,3,0,12,4019,4544,0.851176
30,3,0,13,400,432,0.903419
30,3,0,14,767,902,0.886903
30,3,0,15,1634,1872,0.821205
30,3,0,16,529,612,0.854510
30,3,0,17,542,652,0.793716
30,3,0,18,503,584,0.851324
30,3,0,19,893,1096,0.824397
30,3,0,20,439,516,0.853155
30,3,0,21,677,678,0.877303
30,3,0,22,567,668,0.875684
30,3,0,23,347,444,0.909349
30,3,0,24,445,444,0.813689
30,3,0,25,334,424,0.895015
30,3,0,26,444,544,0.887684
30,3,0,27,798,992,0.824258
30,3,4,1,6300,6580,0.873878
30,3,4,2,10119,11812,0.816855
30,3,4,3,9679,9524,0.853637
30,3,4,4,2543,2844,0.826471
30,3,4,5,1804,1948,0.856043
30,3,4,6,18355,17840,0.837246
30,3,4,7,1003,1120,0.848182
30,3,4,8,1963,2100,0.857579
30,3,4,9,4316,4304,0.776957
30,3,4,10,2964,3336,0.869424
30,3,4,11,3593,3776,0.784383
30,3,4,12,5348,5136,0.836679
30,3,4,13,745,748,0.881046
30,3,4,15,514,492,0.799208
30,3,4,16,1143,1092,0.713487
30,3,4,18,774,804,0.899073
30,3,4,19,1178,1380,0.847653
30,3,4,21,1211,1220,0.891613
30,3,4,22,751,856,0.881725
30,3,4,23,743,888,0.639505
30,3,4,25,367,452,0.868279
30,3,4,26,483,556,0.887888
30,3,4,28,2114,2040,0.841114
30,3,4,29,1884,1880,0.772057
30,3,4,30,617,532,0.842564
30,3,4,31,586,600,0.900891
30,3,4,32,622,704,0.882109
30,3,4,33,454,468,0.848462
30,3,4,34,359,420,0.871250
30,3,8,1,6189,6216,0.860081
30,3,8,2,11246,13160,0.772667
30,3,8,3,11800,11594,0.850905
30,3,8,4,3329,3648,0.813181
30,3,8,5,2469,2676,0.863954
30,3,8,6,22487,21624,0.847269
30,3,8,7,1342,1440,0.872866
30,3,8,8,2166,2212,0.872844
30,3,8,9,3944,3844,0.860460
30,3,8,10,3331,3712,0.852329
30,3,8,11,4165,4176,0.815071
30,3,8,12,5615,5412,0.834142
30,3,8,13,1086,1132,0.889792
30,3,8,14,545,616,0.886800
30,3,8,15,1760,1926,0.715285
30,3,8,16,1630,1444,0.819605
30,3,8,17,364,416,0.892944
30,3,8,18,838,916,0.879113
30,3,8,19,1306,1524,0.861164
30,3,8,21,769,670,0.901361
30,3,8,22,724,828,0.889880
30,3,8,24,565,436,0.785663
30,3,8,25,766,956,0.877760
30,3,8,26,584,644,0.885810
30,3,8,28,2533,2352,0.856728
30,3,8,29,2139,1960,0.778204
30,3,8,30,744,632,0.892971
30,3,8,31,827,868,0.879128
30,3,8,35,680,520,0.884571
30,3,12,1,8050,7684,0.865102
30,3,12,2,14303,15768,0.794591
30,3,12,3,12066,10542,0.846593
30,3,12,4,4166,4308,0.850284
30,3,12,5,2805,2852,0.859517
30,3,12,6,27935,25016,0.828882
30,3,12,8,2764,2480,0.854192
30,3,12,9,4803,4258,0.857236
30,3,12,10,4104,4228,0.856163
30,3,12,11,4847,4456,0.797716
30,3,12,12,3108,2576,0.769410
30,3,12,13,1099,1088,0.869181
30,3,12,14,524,556,0.872532
30,3,12,15,1311,1324,0.840165
30,3,12,16,2190,1712,0.839249
30,3,12,17,396,432,0.831340
30,3,12,18,1354,1340,0.846172
30,3,12,19,3289,3484,0.621106
30,3,12,21,1448,1404,0.859576
30,3,12,22,938,1012,0.884780
30,3,12,25,970,1164,0.883635
30,3,12,26,956,988,0.851419
30,3,12,28,3261,2780,0.853804
30,3,12,30,938,736,0.873950
30,3,12,31,868,860,0.868491
30,3,12,32,600,640,0.828733
30,3,12,34,409,452,0.856716
30,3,12,35,727,508,0.898029
30,3,12,36,591,672,0.801183
30,3,12,37,452,420,0.805303
30,3,16,1,8699,8380,0.865862
30,3,16,2,13024,13972,0.789060
30,3,16,3,14566,12904,0.691366
30,3,16,4,4492,4680,0.834890
30,3,16,5,3125,3192,0.860923
30,3,16,6,32960,29324,0.839472
30,3,16,7,1949,1904,0.860443
30,3,16,8,3725,3256,0.852935
30,3,16,9,5677,5076,0.830564
30,3,16,10,4653,4752,0.849561
30,3,16,11,5421,4940,0.802956
30,3,16,12,3372,2808,0.834302
30,3,16,13,1143,1140,0.860381
30,3,16,14,791,832,0.870546
30,3,16,15,1236,1264,0.848542
30,3,16,16,2020,1680,0.765368
30,3,16,17,556,600,0.832649
30,3,16,18,1141,1204,0.858459
30,3,16,19,2057,2308,0.833778
30,3,16,20,430,444,0.856474
30,3,16,21,1631,1684,0.856872
30,3,16,22,1062,1156,0.875295
30,3,16,23,509,584,0.818777
30,3,16,24,1145,968,0.839001
30,3,16,25,888,1076,0.890178
30,3,16,26,1185,1216,0.895492
30,3,16,28,3354,2812,0.869944
30,3,16,29,965,776,0.825477
30,3,16,30,998,800,0.883737
30,3,16,31,744,716,0.861994
30,3,16,32,1151,1224,0.865560
30,3,16,34,417,472,0.852081
30,3,16,37,845,838,0.884327
30,3,16,38,988,988,0.735867
30,3,20,1,9095,8296,0.870805
30,3,20,2,12780,12576,0.638122
30,3,20,3,8946,6282,0.751209
30,3,20,4,4878,4820,0.833917
30,3,20,5,2871,2808,0.876043
30,3,20,6,37382,29948,0.831777
30,3,20,7,2013,1868,0.866734
30,3,20,8,4307,3552,0.851961
30,3,20,9,6446,5392,0.836573
30,3,20,10,5349,5148,0.867406
30,3,20,11,4963,3912,0.772860
30,3,20,12,5118,4008,0.568126
30,3,20,13,1403,1388,0.856961
30,3,20,14,701,700,0.861481
30,3,20,15,1336,1292,0.856490
30,3,20,16,1970,1648,0.778849
30,3,20,18,960,972,0.824078
30,3,20,19,2250,2420,0.828449
30,3,20,21,1344,1428,0.878259
30,3,20,22,1261,1322,0.881096
30,3,20,24,942,732,0.805678
30,3,20,25,647,752,0.901777
30,3,20,26,1392,1336,0.877268
30,3,20,29,924,696,0.857664
30,3,20,30,1313,940,0.873280
30,3,20,31,654,608,0.875852
30,3,20,34,701,760,0.842166
30,3,20,36,4846,4302,0.651188
30,3,20,37,979,978,0.857489
30,3,20,38,1309,1216,0.765152
30,3,20,39,2653,2116,0.719739
30,3,20,40,1255,1292,0.711793
30,3,24,1,6969,5992,0.842739
30,3,24,2,10828,10424,0.661408
30,3,24,3,15899,10764,0.752430
30,3,24,4,5021,5144,0.849481
30,3,24,5,2317,2220,0.848529
30,3,24,6,36730,27848,0.842008
30,3,24,8,3891,3244,0.834966
30,3,24,9,6327,5194,0.799703
30,3,24,10,5694,5636,0.862741
30,3,24,11,5752,3924,0.788453
30,3,24,12,3426,2264,0.651287
30,3,24,13,1511,1568,0.838761
30,3,24,14,650,656,0.860966
30,3,24,15,1233,1228,0.868012
30,3,24,16,1464,1380,0.871452
30,3,24,18,1035,1088,0.843039
30,3,24,19,2167,2400,0.859672
30,3,24,21,1394,1436,0.866993
30,3,24,22,719,770,0.847689
30,3,24,23,459,504,0.839492
30,3,24,24,966,704,0.735159
30,3,24,25,989,1208,0.856383
30,3,24,26,1346,1312,0.888867
30,3,24,27,591,552,0.814831
30,3,24,30,838,656,0.860966
30,3,24,31,597,616,0.838162
30,3,24,32,1291,1240,0.588585
30,3,24,34,370,424,0.869282
30,3,24,35,717,444,0.885181
30,3,24,37,988,1000,0.867080
30,3,24,38,1124,928,0.769235
30,3,24,40,690,720,0.592286
30,3,28,1,8271,5952,0.851198
30,3,28,2,8258,6788,0.534235
30,3,28,3,18483,8886,0.773047
30,3,28,4,5273,5072,0.845857
30,3,28,6,43345,28036,0.836916
30,3,28,7,909,828,0.816887
30,3,28,8,4749,3552,0.828899
30,3,28,9,7495,5118,0.761286
30,3,28,10,4480,3864,0.860244
30,3,28,11,7608,4352,0.770613
30,3,28,12,5136,2232,0.799417
30,3,28,13,1754,1744,0.858921
30,3,28,14,698,660,0.866993
30,3,28,15,1488,1384,0.846624
30,3,28,16,1521,1320,0.871999
30,3,28,17,654,628,0.870577
30,3,28,18,1153,1148,0.862331
30,3,28,19,2408,2528,0.838087
30,3,28,21,1890,1798,0.865875
30,3,28,22,1063,1096,0.873947
30,3,28,23,567,588,0.875233
30,3,28,24,1012,700,0.841494
30,3,28,25,953,1128,0.845164
